,match_id,totalGold,level,xp,totalKills,totalDeaths,level_ups
0,4366154710,71944,178,65982,6,6,62
1,4366154710,71653,177,65875,6,6,64
0,4366154713,316848,666,359937,18,38,100
1,4366154713,389054,665,365310,38,18,106
0,4366154730,67662,175,65493,10,4,62
1,4366154730,66002,166,60133,4,10,58
0,4366154738,205445,368,177634,36,38,92
1,4366154738,207630,369,175611,38,36,88
0,4366154739,272682,490,248173,36,18,98
1,4366154739,228169,472,238699,18,36,96
0,4366154740,64925,144,51606,14,6,58
1,4366154740,55708,143,49732,6,14,58
0,4366154747,157978,320,146401,26,14,82
1,4366154747,142643,308,135023,14,26,78
0,4366154751,19174,36,3435,16,10,10
1,4366154751,28937,69,19170,10,16,44
0,4366154756,411060,766,459624,42,24,122
1,4366154756,353483,728,424980,24,42,110
0,4366154758,134583,308,134431,12,28,78
1,4366154758,165679,339,161934,28,12,88
0,4366154759,286814,585,328216,24,28,110
1,4366154759,277479,570,312038,28,24,104
0,4366154762,110253,262,115211,22,6,80
1,4366154762,92048,250,103834,6,22,74
0,4366154763,174555,372,179580,26,14,88
1,4366154763,160685,360,170737,14,26,86
0,4366154768,93612,220,90975,14,4,72
1,4366154768,81072,204,79289,4,14,66
0,4366154770,202730,472,235540,14,28,94
1,4366154770,224679,487,257194,28,14,100
0,4366154782,239780,464,233817,30,34,94
1,4366154782,244161,461,235654,34,30,98
0,4366154783,170414,377,180231,12,14,88
1,4366154783,167584,380,182891,14,12,90
0,4366154784,84730,205,81471,10,12,70
1,4366154784,78973,195,75832,12,10,64
0,4366154788,189628,417,207329,18,16,90
1,4366154788,177787,401,192388,16,18,88
0,4366154805,55238,141,48662,8,18,56
1,4366154805,62059,148,52485,18,8,60
0,4366154815,108419,246,102736,12,6,74
1,4366154815,97536,242,99857,6,12,72
0,4366154820,220937,468,240569,24,24,98
1,4366154820,230332,465,238404,24,24,98
0,4366154822,292811,581,316718,22,22,102
1,4366154822,253351,565,306699,22,22,102
0,4366154828,93112,216,85912,14,8,72
1,4366154828,89594,213,85201,8,14,70
0,4366154840,207743,422,213078,26,26,90
1,4366154840,201873,415,205329,26,26,88
0,4366154844,295719,594,336182,30,22,108
1,4366154844,269170,565,306286,22,30,102
0,4366154845,98609,246,102374,8,10,74
1,4366154845,104644,251,106640,10,8,74
0,4366154859,59145,135,44491,10,14,54
1,4366154859,62331,150,54879,14,10,60
0,4366154861,79205,177,68277,10,10,64
1,4366154861,73185,171,63802,10,10,62
0,4366154865,239334,466,238435,32,32,96
1,4366154865,228901,460,234107,32,32,94
0,4366154866,126840,258,111217,22,16,74
1,4366154866,103181,240,97173,16,22,74
0,4366154870,119933,282,125456,12,4,76
1,4366154870,98650,262,106718,4,12,74
0,4366154873,118704,255,111381,14,16,76
1,4366154873,108994,247,105302,16,14,74
0,4366154878,242402,502,257053,22,22,94
1,4366154878,247475,511,269384,22,22,100
0,4366154882,297417,575,313703,32,50,102
1,4366154882,309083,572,313054,50,32,108
0,4366154886,115094,253,106526,22,10,78
1,4366154886,103626,242,101639,10,22,72
0,4366154887,249968,455,228671,32,34,92
1,4366154887,232375,454,231675,34,32,96
0,4366154888,328767,661,364896,22,32,104
1,4366154888,347012,682,390013,32,22,110
0,4366154890,305013,624,352952,36,40,108
1,4366154890,350724,640,357147,40,36,106
0,4366154894,303441,626,348503,34,40,108
1,4366154894,338864,626,354829,40,34,106
0,4366154900,199744,422,206907,26,40,92
1,4366154900,220132,426,214391,40,26,96
0,4366154910,233096,520,275240,14,8,100
1,4366154910,200489,501,254991,8,14,96
0,4366154915,5015,10,0,0,0,6
1,4366154915,5045,10,0,0,0,6
0,4366154919,208538,435,213213,26,30,92
1,4366154919,216086,448,222305,30,26,94
0,4366154928,82426,201,75612,16,12,66
1,4366154928,82284,182,65900,12,16,60
0,4366154929,130780,292,132956,18,6,78
1,4366154929,118460,284,124543,6,18,76
0,4366154935,202292,425,212389,20,18,90
1,4366154935,183079,424,209217,18,20,94
0,4366154936,157026,369,174022,12,22,86
1,4366154936,179353,375,183112,22,12,90
0,4366154937,229480,472,248510,32,32,96
1,4366154937,223481,478,246714,32,32,96
0,4366154949,305877,616,345401,30,54,108
1,4366154949,345526,640,359776,54,30,110
0,4366154950,68181,174,64469,6,6,62
1,4366154950,73259,179,66992,6,6,64
0,4366154951,156618,345,163755,18,10,86
1,4366154951,130715,329,152461,10,18,80
0,4366154967,313336,649,367011,30,30,108
1,4366154967,330377,675,382856,30,30,108
0,4366154977,163664,403,197173,8,22,86
1,4366154977,208686,439,223407,22,8,94
0,4366154982,216002,460,230131,18,10,96
1,4366154982,203868,466,240828,10,18,96
0,4366155003,190885,378,182277,28,18,90
1,4366155003,161505,354,170110,18,28,82
0,4366155004,164366,334,157704,24,14,86
1,4366155004,132540,314,138475,14,24,74
0,4366155005,194421,374,185724,34,22,90
1,4366155005,172762,359,165856,22,34,84
0,4366155016,119639,274,116217,18,20,76
1,4366155016,133088,289,129915,20,18,76
0,4366155023,125270,288,128842,16,14,82
1,4366155023,126048,288,126952,14,16,78
0,4366155036,142875,350,159409,8,16,80
1,4366155036,156907,356,164015,16,8,82
0,4366155038,342282,652,377998,56,36,114
1,4366155038,310668,639,357447,36,56,108
0,4366155039,162938,373,174340,18,16,84
1,4366155039,146769,349,159331,16,18,82
0,4366155053,184576,430,200014,14,18,86
1,4366155053,208976,461,236568,18,14,94
0,4366155063,228259,462,234613,22,24,94
1,4366155063,230201,465,236685,24,22,94
0,4366155074,114871,262,113800,20,6,78
1,4366155074,93766,237,98774,6,20,70
0,4366155076,166196,383,184982,16,20,90
1,4366155076,184280,377,182966,20,16,88
0,4366155079,192723,383,189501,32,16,90
1,4366155079,154234,360,169533,16,32,90
0,4366155080,186552,418,207631,18,26,92
1,4366155080,215014,436,222475,26,18,94
0,4366155082,65261,163,58489,6,16,56
1,4366155082,73954,181,68564,16,6,70
0,4366155083,40442,90,27418,12,0,46
1,4366155083,31564,85,23073,0,12,44
0,4366155089,118417,279,120738,12,16,76
1,4366155089,128353,297,132807,16,12,84
0,4366155105,149325,325,148922,24,30,82
1,4366155105,168383,323,144879,30,24,80
0,4366155114,129263,307,136347,8,20,78
1,4366155114,149363,313,141545,20,8,80
0,4366155116,159521,350,159849,18,12,84
1,4366155116,146954,354,162498,12,18,82
0,4366155121,169665,396,190522,16,32,88
1,4366155121,208381,429,219742,32,16,96
0,4366155123,180535,364,176339,20,22,90
1,4366155123,167718,362,171701,22,20,88
0,4366155126,177077,370,176735,22,16,86
1,4366155126,163773,360,169783,16,22,86
0,4366155130,121484,246,105210,26,8,76
1,4366155130,96280,240,95826,8,26,72
0,4366155131,243413,465,239627,38,40,96
1,4366155131,228613,476,252188,40,38,96
0,4366155132,249914,485,244037,24,20,96
1,4366155132,230216,488,251774,20,24,96
0,4366155143,271679,539,293859,42,26,106
1,4366155143,254722,524,276863,26,42,100
0,4366155150,200154,417,209348,28,20,94
1,4366155150,183373,406,198205,20,28,86
0,4366155153,40828,110,33565,2,4,46
1,4366155153,46130,112,35764,4,2,54
0,4366155161,152090,370,174759,14,18,84
1,4366155161,177098,387,188582,18,14,86
0,4366155162,174021,376,184267,20,16,92
1,4366155162,161155,370,177448,16,20,90
0,4366155170,64304,152,52168,6,18,54
1,4366155170,84182,183,69222,18,6,66
0,4366155171,130501,323,143912,12,22,80
1,4366155171,151433,337,156335,22,12,86
0,4366155172,156085,336,157824,22,10,84
1,4366155172,129793,319,141647,10,22,80
0,4366155175,219777,472,241123,18,20,94
1,4366155175,213855,464,237160,20,18,96
0,4366155182,185175,412,201867,12,18,86
1,4366155182,193564,428,214267,18,12,94
0,4366155184,127664,283,123539,14,12,74
1,4366155184,116428,285,126674,12,14,78
0,4366155190,85122,199,77143,6,10,64
1,4366155190,87749,216,87640,10,6,70
0,4366155198,134563,317,143035,16,14,84
1,4366155198,147857,330,151006,14,16,82
0,4366155203,202076,461,240524,30,14,98
1,4366155203,198302,463,232456,14,30,92
0,4366155204,112050,276,118429,8,20,76
1,4366155204,123786,287,128091,20,8,76
0,4366155205,109001,252,106497,16,10,76
1,4366155205,98757,252,106322,10,16,74
0,4366155213,183840,420,208294,14,14,90
1,4366155213,181700,425,212633,14,14,90
0,4366155214,170451,372,177781,20,20,84
1,4366155214,168859,371,175999,20,20,86
0,4366155221,151806,326,150470,16,20,80
1,4366155221,150619,329,153272,20,16,84
0,4366155232,127938,284,123521,18,10,78
1,4366155232,121452,278,118698,10,18,74
0,4366155271,82598,205,81784,6,4,66
1,4366155271,83358,207,83634,4,6,66
0,4366155273,128550,310,136659,8,26,74
1,4366155273,153590,329,154288,26,8,82
0,4366155274,172195,383,184025,18,14,88
1,4366155274,178446,380,186097,14,18,88
0,4366155279,256442,501,266422,28,26,104
1,4366155279,263444,516,270946,26,28,98
0,4366155284,119274,276,122410,24,28,78
1,4366155284,134769,283,123288,28,24,78
0,4366155287,45339,118,38045,8,2,56
1,4366155287,40286,113,35074,2,8,52
0,4366155291,165111,357,165896,22,14,86
1,4366155291,136744,349,156712,14,22,80
0,4366155292,373515,742,436791,24,36,116
1,4366155292,401391,752,449288,36,24,118
0,4366155298,112300,282,123987,10,22,74
1,4366155298,131839,295,134989,22,10,80
0,4366155302,220820,473,245239,26,14,98
1,4366155302,205337,457,232508,14,26,90
0,4366155303,39142,108,33408,0,10,48
1,4366155303,50884,120,38816,10,0,56
0,4366155319,61404,149,52821,12,4,58
1,4366155319,49133,129,42012,4,12,54
0,4366155324,359971,710,400857,26,26,110
1,4366155324,386001,730,433801,26,26,114
0,4366155327,140420,316,142684,16,28,82
1,4366155327,149565,330,153649,28,16,86
0,4366155332,95095,214,90807,16,14,72
1,4366155332,88616,193,73260,14,16,62
0,4366155341,200677,406,200156,30,18,90
1,4366155341,187774,405,191650,18,30,88
0,4366155343,196011,428,214350,16,18,92
1,4366155343,186155,418,202833,18,16,96
0,4366155349,224336,501,259423,12,12,96
1,4366155349,219817,496,254685,12,12,94
0,4366155353,147344,351,168187,18,12,88
1,4366155353,135026,319,142838,12,18,80
0,4366155355,77452,202,77481,6,14,62
1,4366155355,92125,217,89068,14,6,70
0,4366155356,123194,290,131142,10,12,78
1,4366155356,129787,296,132531,12,10,82
0,4366155358,140107,329,148411,12,26,78
1,4366155358,151855,344,166720,26,12,90
0,4366155364,87399,199,77328,10,20,64
1,4366155364,93794,211,86371,20,10,70
0,4366155369,271774,520,274680,34,26,98
1,4366155369,240269,503,260429,26,34,100
0,4366155383,226857,451,226734,28,32,96
1,4366155383,233728,482,251926,32,28,100
0,4366155392,64026,149,54197,16,6,62
1,4366155392,54494,136,45365,6,16,52
0,4366155399,197103,425,214920,16,2,92
1,4366155399,159702,400,188495,2,16,84
0,4366155400,299615,598,329142,34,34,102
1,4366155400,342591,605,326949,34,34,102
0,4366155407,235583,514,273013,24,12,100
1,4366155407,221447,514,268204,12,24,96
0,4366155408,172562,370,176991,22,28,86
1,4366155408,178197,387,189940,28,22,92
0,4366155415,85564,202,75430,12,28,62
1,4366155415,99739,217,89709,28,12,76
0,4366155426,127584,273,114695,16,22,72
1,4366155426,137365,293,133557,22,16,80
0,4366155430,103555,243,100118,8,16,70
1,4366155430,109518,257,111217,16,8,78
0,4366155431,194293,425,214464,12,12,94
1,4366155431,197422,427,211468,12,12,92
0,4366155432,193499,417,205104,18,12,92
1,4366155432,174118,415,207673,12,18,90
0,4366155433,101053,240,97044,10,16,72
1,4366155433,109500,256,108092,16,10,74
0,4366155452,409431,766,463963,34,28,116
1,4366155452,369984,728,423100,28,34,120
0,4366155457,382607,681,387363,48,44,106
1,4366155457,352058,685,393698,44,48,112
0,4366155458,224033,468,242362,16,10,98
1,4366155458,205981,473,246172,10,16,98
0,4366155459,87196,213,87177,12,6,68
1,4366155459,83109,213,85900,6,12,70
0,4366155470,247135,480,251089,40,18,100
1,4366155470,210038,448,222981,18,40,90
0,4366155474,116382,290,125041,8,24,76
1,4366155474,126351,298,134820,24,8,84
0,4366155476,135669,292,131276,28,12,78
1,4366155476,117643,291,129611,12,28,78
0,4366155477,232601,500,252918,24,30,96
1,4366155477,248062,526,283444,30,24,102
0,4366155480,199598,432,219433,24,14,96
1,4366155480,183343,427,211513,14,24,90
0,4366155489,127134,293,128586,16,12,80
1,4366155489,124815,286,126146,12,16,76
0,4366155494,260569,513,266176,28,18,98
1,4366155494,252959,507,263836,18,28,100
0,4366155496,166606,372,176582,22,26,84
1,4366155496,158525,373,179022,26,22,86
0,4366155497,166526,360,168617,22,26,86
1,4366155497,172542,383,189072,26,22,92
0,4366155498,144568,322,147686,22,18,84
1,4366155498,158299,329,149154,18,22,82
0,4366155499,174566,386,191108,28,14,90
1,4366155499,156771,363,169865,14,28,82
0,4366155514,46749,115,38076,8,4,54
1,4366155514,40799,110,34436,4,8,50
0,4366155541,217595,460,232030,16,22,96
1,4366155541,227918,471,247863,22,16,98
0,4366155547,83269,208,82604,12,14,68
1,4366155547,86758,208,84791,14,12,66
0,4366155551,91078,217,87720,10,0,70
1,4366155551,70809,200,75704,0,10,62
0,4366155558,152348,327,150200,18,10,84
1,4366155558,139975,315,140961,10,18,78
0,4366155559,54914,149,51928,4,4,62
1,4366155559,58238,146,52697,4,4,56
0,4366155564,153381,336,156009,18,16,84
1,4366155564,143747,338,157290,16,18,86
0,4366155568,104873,256,110427,6,0,74
1,4366155568,87375,234,96181,0,6,68
0,4366155578,88669,209,82595,18,14,70
1,4366155578,87296,216,87557,14,18,68
0,4366155585,92264,218,91077,8,2,70
1,4366155585,77936,209,83048,2,8,70
0,4366155588,80202,177,68128,16,20,64
1,4366155588,80442,175,66439,20,16,66
0,4366155589,449824,799,478944,50,38,120
1,4366155589,399792,779,459907,38,50,120
0,4366155595,45948,115,36018,6,10,50
1,4366155595,47874,119,39782,10,6,52
0,4366155596,157897,297,136254,34,14,82
1,4366155596,116266,270,114746,14,34,76
0,4366155604,40429,113,35498,2,4,48
1,4366155604,45492,116,38229,4,2,52
0,4366155606,230125,488,255229,24,18,108
1,4366155606,216119,471,245856,18,24,100
0,4366155608,228655,472,244949,14,14,100
1,4366155608,200896,465,236355,14,14,92
0,4366155611,201193,430,216396,24,12,96
1,4366155611,174731,415,203013,12,24,92
0,4366155612,154782,365,169394,8,12,84
1,4366155612,165139,376,181851,12,8,86
0,4366155621,178987,372,179325,24,20,84
1,4366155621,154730,346,155022,20,24,84
0,4366155622,338866,691,402048,24,12,112
1,4366155622,313001,678,381409,12,24,108
0,4366155623,53057,140,49554,2,10,58
1,4366155623,58118,146,52021,10,2,60
0,4366155632,191238,418,207496,24,12,90
1,4366155632,180333,412,201747,12,24,88
0,4366155636,123975,293,132017,16,14,80
1,4366155636,119981,286,129110,14,16,80
0,4366155645,57487,154,51107,0,18,52
1,4366155645,82945,177,66714,18,0,66
0,4366155651,171267,374,175770,16,6,90
1,4366155651,147167,355,165710,6,16,82
0,4366155652,132805,324,147802,8,20,80
1,4366155652,148783,335,157495,20,8,86
0,4366155660,195622,423,210085,26,26,92
1,4366155660,198934,426,212864,26,26,94
0,4366155671,120268,242,100756,24,14,70
1,4366155671,105126,240,101503,14,24,70
0,4366155672,90410,219,91867,20,10,76
1,4366155672,86113,202,78099,10,20,66
0,4366155680,316265,595,319078,42,28,104
1,4366155680,325000,594,314170,28,42,100
0,4366155692,212640,458,226276,22,16,92
1,4366155692,210309,449,220194,16,22,92
0,4366155700,96328,253,108692,6,8,76
1,4366155700,104416,250,106020,8,6,76
0,4366155701,268113,546,287566,32,30,100
1,4366155701,271043,541,284751,30,32,98
0,4366155712,110307,239,99267,16,10,72
1,4366155712,100610,231,94778,10,16,72
0,4366155713,44349,112,34875,4,8,50
1,4366155713,45224,112,35333,8,4,50
0,4366155714,71647,183,71481,12,4,68
1,4366155714,65962,178,65883,4,12,64
0,4366155715,202712,462,235389,16,22,98
1,4366155715,227463,471,239606,22,16,94
0,4366155725,117787,244,103882,18,20,72
1,4366155725,111511,250,106739,20,18,78
0,4366155746,171400,369,180044,28,18,86
1,4366155746,164820,365,174362,18,28,88
0,4366155755,248034,513,272186,28,34,100
1,4366155755,279775,536,288146,34,28,104
0,4366155757,172601,372,178008,16,26,86
1,4366155757,169881,376,181273,26,16,86
0,4366155758,80232,203,80703,10,14,66
1,4366155758,97969,213,84970,14,10,66
0,4366155761,192506,407,193946,18,20,88
1,4366155761,194150,416,205751,20,18,90
0,4366155766,156059,369,175208,12,14,86
1,4366155766,157647,373,178168,14,12,86
0,4366155780,136711,276,119375,22,26,76
1,4366155780,144660,279,120578,26,22,76
0,4366155789,216111,465,239488,26,28,98
1,4366155789,229419,475,243881,28,26,94
0,4366155797,216235,454,229272,26,26,94
1,4366155797,228606,464,237327,26,26,94
0,4366155816,273813,572,308647,20,20,102
1,4366155816,250321,582,321312,20,20,108
0,4366155817,198527,440,219924,20,24,92
1,4366155817,225554,466,239207,24,20,98
0,4366155825,297318,596,323107,30,42,102
1,4366155825,302802,595,320042,42,30,104
0,4366155826,164200,369,173972,18,16,86
1,4366155826,155805,365,170955,16,18,84
0,4366155829,113681,250,105371,20,16,76
1,4366155829,98986,238,98014,16,20,70
0,4366155831,248980,520,274037,24,30,100
1,4366155831,235146,517,270855,30,24,102
0,4366155832,81028,199,75525,12,14,68
1,4366155832,93154,208,81432,14,12,66
0,4366155836,92533,213,84097,10,14,70
1,4366155836,95556,213,85500,14,10,70
0,4366155837,87515,208,83548,12,4,70
1,4366155837,90849,206,82858,4,12,66
0,4366155850,135738,275,118725,18,10,76
1,4366155850,117343,273,116655,10,18,76
0,4366155856,84136,205,81443,6,8,64
1,4366155856,83538,210,84125,8,6,68
0,4366155870,53864,136,46258,2,14,56
1,4366155870,67848,143,50227,14,2,56
0,4366155877,210178,417,205730,24,22,90
1,4366155877,198451,402,195281,22,24,90
0,4366155880,87996,216,89555,10,6,70
1,4366155880,84342,211,84365,6,10,70
0,4366155886,178419,413,201923,16,16,88
1,4366155886,180575,397,191272,16,16,88
0,4366155888,165742,369,171520,18,22,84
1,4366155888,176004,383,184904,22,18,90
0,4366155889,75152,174,64629,12,14,62
1,4366155889,77624,182,69723,14,12,64
0,4366155897,235312,512,273415,26,16,100
1,4366155897,232112,505,264454,16,26,100
0,4366155902,173117,404,190200,14,16,88
1,4366155902,179955,410,204124,16,14,92
0,4366155907,162675,361,170554,20,20,84
1,4366155907,166107,374,178560,20,20,88
0,4366155908,147846,324,147404,18,24,80
1,4366155908,149345,325,145807,24,18,80
0,4366155911,145761,324,146476,12,10,82
1,4366155911,143360,331,152943,10,12,84
0,4366155916,173169,376,183257,22,20,84
1,4366155916,169298,385,188418,20,22,90
0,4366155920,473258,868,541347,34,24,126
1,4366155920,427741,851,526136,24,34,120
0,4366155922,49519,124,41067,10,0,54
1,4366155922,40663,109,34341,0,10,50
0,4366155923,171829,380,188142,18,18,86
1,4366155923,164530,383,188745,18,18,92
0,4366155929,280727,568,305695,22,30,102
1,4366155929,276184,564,301543,30,22,102
0,4366155933,166117,330,154314,28,20,84
1,4366155933,146354,325,147462,20,28,80
0,4366155934,90921,213,85899,16,18,70
1,4366155934,90867,212,83045,18,16,66
0,4366155935,258948,525,284660,22,14,102
1,4366155935,228585,513,267660,14,22,94
0,4366155941,49276,132,43452,0,16,52
1,4366155941,67505,149,54272,16,0,60
0,4366155946,48549,119,39516,8,4,56
1,4366155946,43629,111,36092,4,8,52
0,4366155953,234119,420,213967,40,14,96
1,4366155953,174635,401,188243,14,40,88
0,4366155956,197469,412,202888,26,14,90
1,4366155956,183250,415,202005,14,26,88
0,4366155969,119181,249,104393,22,8,74
1,4366155969,92778,234,96586,8,22,72
0,4366155974,319602,562,303801,50,26,104
1,4366155974,250700,508,258246,26,50,94
0,4366155981,84485,174,65337,20,12,64
1,4366155981,77263,164,56911,12,20,60
0,4366155982,136324,299,135259,20,22,80
1,4366155982,131423,296,135112,22,20,82
0,4366155987,93342,237,97508,6,22,72
1,4366155987,117976,264,117213,22,6,80
0,4366155994,393940,809,488663,16,14,118
1,4366155994,367047,796,480439,14,16,116
0,4366155995,128178,298,135790,14,0,82
